date,CO,NOX,O3,PM10,PM2.5,PRS,RH,SO2,SR,TOUT,WSR
2022-03-07 21:00:00,1.5,19.4,23.0,68.0,11.23,713.2,47.0,4.6,0.0,14.69,12.2
2022-03-07 22:00:00,1.4,9.3,31.0,54.0,8.6,713.3,52.0,4.0,0.0,13.4,13.9
2022-03-07 23:00:00,1.38,8.6,31.0,51.0,8.97,713.2,55.0,3.9,0.0,12.53,13.0
2022-03-08 00:00:00,1.36,7.6,31.0,45.0,8.52,713.0,58.0,3.9,0.0,11.73,11.5
2022-03-08 01:00:00,1.36,7.7,30.0,44.0,8.63,712.7,60.0,4.03,0.0,11.27,10.9
2022-03-08 02:00:00,1.36,8.3,28.0,40.0,8.34,712.5,59.0,4.17,0.0,10.71,9.1
2022-03-08 03:00:00,1.37,15.0,21.0,46.0,10.63,712.4,59.0,4.3,0.0,10.36,5.9
2022-03-08 04:00:00,1.46,20.5,16.0,44.0,12.42,711.9,60.0,4.4,0.0,10.03,6.2
2022-03-08 05:00:00,1.52,31.6,7.0,47.0,18.41,711.7,60.0,4.6,0.0,9.73,4.1
2022-03-08 06:00:00,1.55,30.5,7.0,62.0,19.05,711.6,61.0,4.5,0.0,9.26,2.0
2022-03-08 07:00:00,1.55,31.5,6.0,57.0,18.11,711.6,62.0,4.5,0.0,9.44,2.7
2022-03-08 08:00:00,1.68,38.8,7.0,56.0,11.99,711.6,59.0,4.2,0.05,10.4,5.1
2022-03-08 09:00:00,1.73,49.8,10.0,55.0,18.96,711.5,54.0,5.9,0.22,12.55,3.9
2022-03-08 10:00:00,1.76,62.1,12.0,62.0,28.34,711.4,50.0,12.0,0.26,13.89,4.5
2022-03-08 11:00:00,1.92,75.5,16.0,76.0,37.09,711.1,46.0,17.9,0.38,14.67,6.7
2022-03-08 12:00:00,1.87,64.6,24.0,97.0,39.6,710.6,43.0,18.2,0.74,15.63,7.7
2022-03-08 13:00:00,1.82,53.4,35.0,109.0,41.41,709.9,40.0,15.5,0.78,16.9,8.0
2022-03-08 14:00:00,1.75,50.8,37.0,105.0,36.37,709.2,37.0,15.4,0.78,18.39,7.6
2022-03-08 15:00:00,1.71,43.1,51.0,83.0,34.55,708.4,35.0,14.3,0.7,19.41,8.9
2022-03-08 16:00:00,1.65,34.8,85.0,102.0,28.65,708.0,35.0,19.4,0.58,20.41,8.4
2022-03-08 17:00:00,1.64,30.55,72.0,97.5,25.06,707.95,35.5,19.65,0.0,20.43,8.2
2022-03-08 18:00:00,1.63,26.3,59.0,93.0,21.46,707.9,36.0,19.9,0.09,20.45,12.1
2022-03-08 19:00:00,1.7,26.1,36.0,94.0,22.83,708.4,39.0,14.7,0.01,18.82,13.9
2022-03-08 20:00:00,1.66,24.05,30.0,79.5,19.05,709.2,42.5,11.4,0.0,17.24,12.1
2022-03-08 21:00:00,1.61,22.0,24.0,65.0,15.27,710.0,46.0,8.1,0.0,15.65,11.3
2022-03-08 22:00:00,1.59,23.35,22.0,64.0,15.03,710.55,49.0,7.0,0.0,14.7,12.1
2022-03-08 23:00:00,1.57,24.7,20.0,63.0,14.79,711.1,52.0,5.9,0.0,13.74,9.3
2022-03-09 00:00:00,1.51,14.7,27.0,47.0,12.36,711.4,56.0,4.9,0.0,12.95,7.3
2022-03-09 01:00:00,1.44,8.1,33.0,49.0,9.39,711.5,57.0,4.6,0.0,12.68,7.5
2022-03-09 02:00:00,1.46,12.3,27.0,38.0,12.34,711.4,61.0,4.4,0.0,11.57,9.2
2022-03-09 03:00:00,1.49,34.1,8.0,42.0,24.88,711.5,71.0,5.5,0.0,9.71,7.3
2022-03-09 04:00:00,1.5,38.3,4.0,54.0,26.72,711.4,76.0,7.6,0.0,9.02,4.9
2022-03-09 05:00:00,1.5,32.3,4.0,61.0,25.62,711.3,77.0,5.4,0.0,8.67,2.1
2022-03-09 06:00:00,1.55,35.3,3.0,55.0,26.84,711.7,78.0,5.1,0.0,8.93,2.9
2022-03-09 07:00:00,1.79,47.4,3.0,58.0,40.38,712.3,77.0,5.7,0.0,8.95,6.0
2022-03-09 08:00:00,2.01,38.2,11.0,80.0,27.65,712.7,73.0,7.4,0.06,9.64,4.7
2022-03-09 09:00:00,2.04,45.0,16.0,65.0,25.34,713.1,60.0,8.1,0.24,11.85,6.4
2022-03-09 10:00:00,2.09,39.8,24.0,69.0,24.53,713.3,54.0,8.7,0.26,12.69,8.8
2022-03-09 11:00:00,1.69,51.5,22.0,75.0,28.71,713.1,52.0,12.7,0.31,13.59,8.7
2022-03-09 12:00:00,1.74,44.5,35.0,75.0,39.88,712.4,47.0,12.0,0.71,15.04,8.8
2022-03-09 13:00:00,1.61,24.3,53.0,79.0,28.15,711.6,40.0,9.3,0.66,15.72,10.2
2022-03-09 14:00:00,1.54,18.3,61.0,76.0,21.01,710.5,36.0,8.0,0.81,16.79,10.3
2022-03-09 15:00:00,1.51,15.9,60.0,64.0,15.97,709.6,32.0,6.1,0.74,17.73,11.6
2022-03-09 16:00:00,1.49,15.7,55.0,60.0,12.49,709.1,28.0,5.2,0.62,18.47,12.6
2022-03-09 17:00:00,1.52,16.4,55.0,59.0,14.09,708.8,28.0,6.3,0.38,18.89,13.0
2022-03-09 18:00:00,1.57,20.1,59.0,67.0,18.07,708.6,29.0,18.8,0.09,18.77,12.6
2022-03-09 19:00:00,1.6,22.0,42.0,67.0,13.2,708.9,32.0,10.8,0.01,17.55,12.6
2022-03-09 20:00:00,1.55,19.1,36.0,63.0,10.5,709.4,34.0,5.3,0.0,16.54,9.8
2022-03-09 21:00:00,1.5,13.8,37.0,47.0,9.47,709.8,36.0,4.7,0.0,15.89,9.8
2022-03-09 22:00:00,1.46,11.5,38.0,43.0,9.4,710.1,38.0,4.5,0.0,14.98,10.7
2022-03-09 23:00:00,1.49,13.8,34.0,42.0,10.78,710.2,41.0,4.4,0.0,14.1,8.9
2022-03-10 00:00:00,1.45,9.8,36.0,50.0,10.4,709.9,44.0,4.3,0.0,13.43,8.9
2022-03-10 01:00:00,1.45,9.2,34.0,39.0,10.22,709.8,48.0,4.3,0.0,12.58,5.2
2022-03-10 02:00:00,1.47,12.1,28.0,42.0,10.86,709.6,51.0,5.1,0.0,11.85,3.3
2022-03-10 03:00:00,1.57,33.8,9.0,58.0,20.48,709.3,53.0,5.9,0.0,11.18,2.3
2022-03-10 04:00:00,1.61,35.6,6.0,77.0,22.06,708.9,56.0,5.2,0.0,10.47,1.8
2022-03-10 05:00:00,1.65,37.4,3.0,70.0,22.3,708.9,57.0,4.8,0.0,10.41,1.9
2022-03-10 06:00:00,1.66,37.1,4.0,64.0,22.36,709.0,59.0,4.5,0.0,9.91,1.9
2022-03-10 07:00:00,1.88,65.1,3.0,65.0,34.5,709.3,60.0,4.7,0.0,9.56,2.1
2022-03-10 08:00:00,2.22,120.9,5.0,87.0,44.71,709.6,57.0,5.7,0.06,11.11,2.1
2022-03-10 09:00:00,2.22,107.3,8.0,121.0,46.18,710.2,45.0,7.4,0.25,14.34,3.8
2022-03-10 10:00:00,2.94,84.2,16.0,128.0,50.87,710.4,41.0,15.3,0.25,15.64,4.5
2022-03-10 11:00:00,3.6,119.0,18.0,126.0,81.97,710.5,39.0,22.9,0.26,16.93,6.9
2022-03-10 12:00:00,2.37,99.2,26.0,169.0,74.21,710.1,38.0,23.2,0.74,17.98,9.0
2022-03-10 13:00:00,1.94,52.8,50.0,151.0,41.24,709.6,37.0,17.3,0.82,19.53,8.6
2022-03-10 14:00:00,1.86,33.2,83.0,103.0,35.39,708.7,36.0,11.6,0.8,21.06,9.2
2022-03-10 15:00:00,1.72,20.5,65.0,94.0,20.23,708.0,35.0,7.8,0.74,22.46,11.8
2022-03-10 16:00:00,1.71,18.2,54.0,73.0,16.15,707.4,34.0,6.7,0.6,23.64,13.6
2022-03-10 17:00:00,1.74,20.5,47.0,70.0,15.39,707.1,34.0,6.0,0.35,24.08,14.5
2022-03-10 18:00:00,1.75,21.5,41.0,69.0,16.33,707.2,35.0,5.3,0.1,23.81,15.2
2022-03-10 19:00:00,1.8,22.8,31.0,66.0,14.93,707.5,41.0,5.2,0.02,22.23,14.5
2022-03-10 20:00:00,1.81,21.5,26.0,57.0,12.86,707.9,48.0,5.3,0.0,20.98,9.8
2022-03-10 21:00:00,1.73,16.3,27.0,53.0,11.81,708.3,54.0,4.8,0.0,20.24,10.6
2022-03-10 22:00:00,1.8,18.6,18.0,41.0,10.76,708.7,74.0,4.6,0.0,17.98,9.9
2022-03-10 23:00:00,1.8,16.6,17.0,43.0,12.96,708.9,80.0,4.5,0.0,17.29,8.2
2022-03-11 00:00:00,1.81,16.2,16.0,35.0,11.84,708.6,80.0,4.4,0.0,17.35,6.5
2022-03-11 01:00:00,1.73,12.4,20.0,33.0,11.3,708.2,77.0,4.4,0.0,17.45,5.7
2022-03-11 02:00:00,1.82,23.3,7.0,36.0,19.57,708.0,77.0,4.43,0.0,16.37,4.4
2022-03-11 03:00:00,1.76,18.9,12.0,47.0,21.63,707.7,77.0,4.47,0.0,16.26,4.5
2022-03-11 04:00:00,1.74,19.0,12.0,42.0,27.46,707.4,75.0,4.5,0.0,15.91,5.3
2022-03-11 05:00:00,1.76,23.3,12.0,51.0,36.81,707.5,71.0,5.5,0.0,15.35,6.7
2022-03-11 06:00:00,1.72,24.6,10.0,72.0,33.08,707.6,69.0,5.5,0.0,14.95,6.2
2022-03-11 07:00:00,1.81,29.3,8.0,75.0,28.65,708.0,69.0,5.1,0.0,14.46,2.7
2022-03-11 08:00:00,2.02,54.0,5.0,67.0,32.25,708.4,63.0,5.4,0.07,15.63,3.8
2022-03-11 09:00:00,2.17,65.2,10.0,77.0,36.46,708.6,50.0,6.8,0.26,18.48,6.0
2022-03-11 10:00:00,2.41,76.6,16.0,92.0,38.2,708.9,45.0,6.5,0.24,21.14,5.3
2022-03-11 11:00:00,2.22,49.0,32.0,100.0,41.88,708.8,39.0,6.0,0.21,23.5,6.2
2022-03-11 12:00:00,2.06,33.1,50.0,97.0,32.36,708.6,26.0,5.5,0.78,26.36,6.1
2022-03-11 13:00:00,1.99,32.6,59.0,95.0,27.92,708.2,21.0,7.7,0.83,28.2,7.6
2022-03-11 14:00:00,1.7,19.4,48.0,109.0,20.38,707.8,28.0,5.9,0.8,27.92,15.3
2022-03-11 15:00:00,1.66,15.2,48.0,126.0,15.88,707.6,29.0,5.6,0.73,27.1,16.8
2022-03-11 16:00:00,1.81,15.6,43.0,90.0,27.71,708.0,31.0,5.5,0.57,25.73,17.8
2022-03-11 17:00:00,1.8,20.2,33.0,197.0,42.23,708.9,37.0,5.2,0.31,22.3,18.2
2022-03-11 18:00:00,1.68,22.3,26.0,335.0,32.11,710.2,39.0,4.9,0.1,19.66,15.3
2022-03-11 19:00:00,1.64,20.3,25.0,227.0,30.96,712.0,39.0,4.4,0.02,16.32,15.2
2022-03-11 20:00:00,1.57,17.8,27.0,224.0,27.32,713.8,40.0,4.2,0.0,13.56,14.9
2022-03-11 21:00:00,1.49,14.2,31.0,196.0,22.46,715.7,39.0,4.3,0.0,12.33,13.3
2022-03-11 22:00:00,1.48,13.45,32.5,170.0,22.58,717.15,37.5,4.55,0.0,12.24,15.05
2022-03-11 23:00:00,1.48,12.7,34.0,144.0,22.69,718.6,36.0,4.8,0.0,12.16,11.1
2022-03-12 00:00:00,1.45,10.8,37.0,147.0,18.14,719.3,34.0,4.9,0.0,11.29,12.3
2022-03-12 01:00:00,1.45,10.1,38.0,107.0,13.92,719.9,33.0,5.5,0.0,10.55,10.1
2022-03-12 02:00:00,1.42,11.0,37.0,60.0,12.59,720.3,32.0,6.7,0.0,10.07,10.6
2022-03-12 03:00:00,1.41,9.4,39.0,67.0,11.17,720.5,32.0,5.3,0.0,9.58,11.6
2022-03-12 04:00:00,1.38,9.2,37.0,27.0,10.17,720.7,34.0,5.3,0.0,8.74,10.8
2022-03-12 05:00:00,1.43,16.8,28.0,23.0,11.3,720.9,35.0,7.0,0.0,8.26,7.7
2022-03-12 06:00:00,1.44,16.6,29.0,20.0,11.03,721.4,35.0,6.5,0.0,7.74,9.3
2022-03-12 07:00:00,1.46,14.9,31.0,56.0,10.26,721.9,35.0,4.8,0.0,7.08,9.7
2022-03-12 08:00:00,1.46,19.5,27.0,51.0,9.54,722.2,36.0,5.3,0.05,6.76,9.3
2022-03-12 09:00:00,1.5,31.2,23.0,36.0,12.63,722.6,35.0,9.7,0.25,7.59,9.0
2022-03-12 10:00:00,1.64,43.3,22.0,60.0,17.4,722.7,33.0,12.0,0.23,8.63,7.8
2022-03-12 11:00:00,1.56,30.7,30.0,65.0,15.88,722.5,31.0,8.3,0.2,9.9,8.3
2022-03-12 12:00:00,1.54,21.3,39.0,62.0,15.59,722.1,28.0,4.8,0.78,11.26,10.0
2022-03-12 13:00:00,1.54,19.7,45.0,67.0,16.63,721.2,26.0,4.9,0.83,12.48,11.4
2022-03-12 14:00:00,1.55,18.8,49.0,65.0,19.18,720.2,25.0,4.8,0.83,13.66,12.8
2022-03-12 15:00:00,1.53,16.5,58.0,77.0,18.73,719.2,24.0,7.1,0.74,14.19,18.6
2022-03-12 16:00:00,1.5,14.3,58.0,99.0,13.52,718.6,24.0,7.7,0.62,14.14,20.7
2022-03-12 17:00:00,1.48,12.9,50.0,85.0,12.98,718.3,24.0,5.3,0.34,14.1,18.4
2022-03-12 18:00:00,1.45,11.7,44.0,63.0,8.99,718.3,23.0,4.2,0.1,13.67,16.1
2022-03-12 19:00:00,1.45,12.4,41.0,45.0,7.78,718.4,23.0,4.0,0.02,12.54,16.7
2022-03-12 20:00:00,1.44,12.7,40.0,41.0,7.75,718.6,21.0,3.9,0.0,11.57,14.8
2022-03-12 21:00:00,1.38,8.5,44.0,35.0,6.18,718.7,20.0,3.9,0.0,11.08,15.0
2022-03-12 22:00:00,1.4,9.7,42.0,30.0,6.41,718.8,21.0,3.8,0.0,10.45,12.5
2022-03-12 23:00:00,1.38,8.6,43.0,3.0,5.92,718.6,22.0,3.8,0.0,10.03,11.4
2022-03-13 00:00:00,1.36,7.1,44.0,28.0,5.42,718.0,22.0,3.9,0.0,9.68,14.1
2022-03-13 01:00:00,1.35,6.5,44.0,34.0,5.22,717.7,22.0,3.8,0.0,9.33,11.5
2022-03-13 02:00:00,1.43,10.4,38.0,29.0,9.79,717.3,25.0,4.0,0.0,8.15,9.5
2022-03-13 03:00:00,1.43,21.9,26.0,40.0,13.42,717.0,30.0,8.9,0.0,6.65,7.6
2022-03-13 04:00:00,1.5,23.8,23.0,42.0,16.78,716.7,35.0,6.8,0.0,6.08,6.1
2022-03-13 05:00:00,1.54,18.4,28.0,50.0,16.29,716.5,39.0,4.9,0.0,5.89,4.8
2022-03-13 06:00:00,1.59,24.9,21.0,44.0,18.44,716.7,40.0,5.4,0.0,5.7,3.8
2022-03-13 07:00:00,1.82,30.3,15.0,57.0,21.78,716.9,45.0,7.3,0.0,5.52,3.8
2022-03-13 08:00:00,2.03,34.3,17.0,62.0,24.28,717.2,43.0,8.5,0.06,6.57,2.3
2022-03-13 09:00:00,2.09,51.4,18.0,57.0,33.34,717.5,36.0,11.1,0.25,9.2,4.5
2022-03-13 10:00:00,1.79,59.4,21.0,69.0,36.45,717.7,37.0,16.6,0.21,9.65,7.2
2022-03-13 11:00:00,1.57,24.4,38.0,82.0,20.22,717.3,36.0,6.9,0.18,11.17,6.5
2022-03-13 12:00:00,1.56,24.5,42.0,51.0,20.15,716.8,34.0,10.0,0.78,12.51,7.1
2022-03-13 13:00:00,1.55,15.6,52.0,50.0,19.94,715.9,31.0,5.9,0.84,14.01,8.6
2022-03-13 14:00:00,1.54,15.7,50.0,42.0,16.9,715.0,29.0,7.4,0.83,15.65,10.8
2022-03-13 15:00:00,1.61,12.2,51.0,6.0,22.42,714.0,31.0,5.0,0.76,17.51,11.4
2022-03-13 16:00:00,1.72,11.8,49.0,60.0,27.94,713.3,32.0,4.8,0.62,18.55,13.3
2022-03-13 17:00:00,1.69,10.6,48.0,46.0,21.75,712.9,30.0,4.6,0.35,19.38,12.9
2022-03-13 18:00:00,1.61,8.8,48.0,25.0,12.55,712.8,30.0,4.5,0.11,19.69,11.4
2022-03-13 19:00:00,1.6,10.3,46.0,4.0,13.28,713.0,31.0,4.6,0.02,18.84,10.1
2022-03-13 20:00:00,1.64,12.9,41.0,43.0,14.0,713.1,33.0,4.7,0.0,17.96,9.3
2022-03-13 21:00:00,1.68,15.4,36.0,41.0,16.12,713.2,38.0,4.7,0.0,17.46,11.3
2022-03-13 22:00:00,1.63,10.8,36.0,48.0,9.56,713.3,56.0,4.4,0.0,15.69,11.7
2022-03-13 23:00:00,1.66,23.4,22.0,46.0,12.01,713.4,61.0,4.6,0.0,14.73,6.8
2022-03-14 00:00:00,1.66,24.0,20.0,45.0,12.74,713.2,65.0,4.8,0.0,14.0,4.7
2022-03-14 01:00:00,1.69,19.6,22.0,42.0,14.06,713.1,69.0,4.7,0.0,13.33,5.7
2022-03-14 02:00:00,1.69,17.8,23.0,44.0,14.75,713.1,72.0,4.5,0.0,12.77,3.8
2022-03-14 03:00:00,1.79,14.5,21.0,49.0,17.19,712.6,75.0,4.4,0.0,11.84,2.0
2022-03-14 04:00:00,1.77,15.3,17.0,48.0,16.95,712.1,76.0,4.3,0.0,11.44,1.9
2022-03-14 05:00:00,1.75,14.9,16.0,44.0,27.64,712.0,78.0,4.2,0.0,11.16,2.0
2022-03-14 06:00:00,1.79,16.5,13.0,60.0,40.76,712.1,79.0,4.3,0.0,10.79,1.9
2022-03-14 07:00:00,1.94,34.1,6.0,68.0,30.04,712.5,80.0,4.3,0.0,10.59,1.8
2022-03-14 08:00:00,2.5,95.8,4.0,80.0,34.12,712.8,76.0,4.8,0.07,12.32,2.2
2022-03-14 09:00:00,2.07,45.6,14.0,79.0,31.62,713.0,57.0,6.1,0.26,15.46,4.3
2022-03-14 10:00:00,2.23,50.6,21.0,84.0,36.74,713.2,48.0,6.9,0.23,16.86,5.0
2022-03-14 11:00:00,2.66,70.7,27.0,93.0,55.18,713.2,43.0,7.7,0.18,18.9,5.6
2022-03-14 12:00:00,2.61,64.2,35.0,121.0,56.04,713.0,39.0,9.6,0.77,20.28,7.7
2022-03-14 13:00:00,2.25,58.2,41.0,132.0,49.25,712.3,35.0,14.0,0.83,21.93,8.2
2022-03-14 14:00:00,2.05,41.2,59.0,118.0,38.44,711.5,30.0,10.6,0.83,24.05,8.9
2022-03-14 15:00:00,1.95,34.0,72.0,101.0,29.01,710.9,24.0,11.1,0.75,26.05,9.3
2022-03-14 16:00:00,1.88,27.7,84.0,93.0,27.49,710.4,22.0,8.8,0.58,27.24,9.2
2022-03-14 17:00:00,1.94,22.8,99.0,73.0,25.43,710.3,22.0,6.1,0.36,27.9,11.3
2022-03-14 18:00:00,1.96,23.7,92.0,86.0,23.66,710.5,24.0,6.2,0.11,27.82,10.7
2022-03-14 19:00:00,1.94,23.5,77.0,79.0,20.39,710.8,25.0,5.9,0.02,26.49,9.4
2022-03-14 20:00:00,2.09,38.1,58.0,73.0,22.87,711.4,27.0,6.3,0.0,24.95,6.0
2022-03-14 21:00:00,2.11,39.0,49.0,74.0,24.18,712.1,28.0,7.0,0.0,24.01,4.6
2022-03-14 22:00:00,2.67,88.3,7.0,65.0,41.6,712.9,33.0,8.5,0.0,21.71,3.5
2022-03-14 23:00:00,2.61,73.6,4.0,127.0,38.88,713.6,36.0,7.1,0.0,21.45,5.0
2022-03-15 00:00:00,2.29,53.0,11.0,98.0,37.11,714.0,37.0,6.8,0.0,20.36,3.3
2022-03-15 01:00:00,2.45,72.6,4.0,85.0,44.67,714.8,39.0,6.8,0.0,19.64,3.6
2022-03-15 02:00:00,2.21,51.7,8.0,99.0,41.51,715.3,40.0,6.4,0.0,19.46,4.2
2022-03-15 03:00:00,1.9,19.1,30.0,81.0,21.5,716.0,33.0,6.1,0.0,19.78,5.1
2022-03-15 04:00:00,1.64,8.2,44.0,80.0,12.55,716.2,21.0,4.9,0.0,20.38,5.4
2022-03-15 05:00:00,1.79,11.2,42.0,86.0,12.96,716.4,17.0,5.8,0.0,19.93,6.9
2022-03-15 06:00:00,1.58,25.2,26.0,86.0,16.25,717.0,18.0,7.6,0.0,18.98,6.1
2022-03-15 07:00:00,1.69,28.7,23.0,100.0,17.54,717.5,20.0,6.8,0.0,18.13,6.6
2022-03-15 08:00:00,1.83,35.1,20.0,114.0,23.81,717.8,21.0,7.0,0.07,18.58,6.4
2022-03-15 09:00:00,1.79,36.4,23.0,150.0,25.83,718.2,20.0,6.9,0.26,20.06,8.5
2022-03-15 10:00:00,1.75,31.9,31.0,161.0,22.31,718.6,17.0,5.9,0.26,21.48,6.9
2022-03-15 11:00:00,1.61,14.8,44.0,144.0,15.26,718.5,14.0,4.5,0.18,22.45,8.6
2022-03-15 12:00:00,1.6,12.5,50.0,113.0,14.49,718.1,13.0,4.8,0.79,23.33,6.7
2022-03-15 13:00:00,1.62,14.3,54.0,96.0,14.79,717.2,12.0,5.1,0.85,24.1,7.7
2022-03-15 14:00:00,1.64,16.1,58.0,92.0,15.01,716.1,11.0,5.6,0.85,24.98,7.3
2022-03-15 15:00:00,1.64,17.0,63.0,94.0,15.52,715.2,11.0,5.7,0.77,25.58,8.5
2022-03-15 16:00:00,1.66,21.3,64.0,92.0,16.41,714.4,10.0,6.8,0.63,26.52,6.9
2022-03-15 17:00:00,1.68,26.1,62.0,98.0,16.61,713.9,9.0,8.3,0.38,26.93,7.7
2022-03-15 18:00:00,1.71,21.7,65.0,95.0,15.56,713.8,9.0,5.1,0.11,26.65,8.0
2022-03-15 19:00:00,1.82,28.6,56.0,94.0,15.69,713.8,10.0,4.6,0.02,25.3,9.5
2022-03-15 20:00:00,2.0,41.8,41.0,96.0,20.52,714.1,13.0,4.6,0.0,23.93,5.2
2022-03-15 21:00:00,1.8,29.7,49.0,86.0,19.36,714.4,14.0,4.5,0.0,23.04,7.3
2022-03-15 22:00:00,1.66,18.6,48.0,84.0,15.91,714.8,14.0,4.4,0.0,22.31,7.1
2022-03-15 23:00:00,1.58,11.7,50.0,74.0,16.28,714.8,15.0,4.5,0.0,21.86,9.5
2022-03-16 00:00:00,1.55,9.3,49.0,72.0,17.08,714.6,16.0,4.4,0.0,21.18,9.2
2022-03-16 01:00:00,1.55,8.9,46.0,65.0,16.45,714.4,16.0,4.2,0.0,20.28,5.2
2022-03-16 02:00:00,1.55,8.6,39.0,56.0,15.1,714.0,19.0,4.1,0.0,18.21,2.5
2022-03-16 03:00:00,1.56,7.7,39.0,50.0,23.86,713.5,20.0,4.2,0.0,17.72,2.4
2022-03-16 04:00:00,1.56,7.9,38.0,59.0,29.63,712.8,21.0,4.1,0.0,17.22,2.4
2022-03-16 05:00:00,1.63,18.8,27.0,57.0,29.26,712.6,24.0,5.3,0.0,16.16,2.9
2022-03-16 06:00:00,1.73,26.4,24.0,57.0,35.38,712.6,27.0,10.2,0.0,15.24,3.7
2022-03-16 07:00:00,1.8,36.8,20.0,87.0,36.35,712.8,26.0,9.8,0.0,15.03,3.2
2022-03-16 08:00:00,2.08,70.9,9.0,100.0,41.53,713.1,24.0,9.6,0.08,16.86,3.2
2022-03-16 09:00:00,2.28,83.8,14.0,117.0,41.57,713.2,19.0,10.5,0.27,19.97,4.6
2022-03-16 10:00:00,2.57,82.4,23.0,182.0,42.71,713.1,15.0,10.6,0.28,22.1,4.9
2022-03-16 11:00:00,2.82,101.3,25.0,141.0,55.37,712.9,15.0,19.3,0.18,23.0,7.4
2022-03-16 12:00:00,1.9,37.0,54.0,164.0,28.29,712.4,16.0,7.0,0.78,24.09,9.0
2022-03-16 13:00:00,1.76,18.3,70.0,116.0,19.71,711.4,18.0,7.0,0.84,25.44,11.1
2022-03-16 14:00:00,1.73,16.2,68.0,94.0,20.55,710.4,17.0,5.4,0.84,26.31,14.6
2022-03-16 15:00:00,1.73,15.5,67.0,109.0,21.41,709.4,16.0,5.2,0.73,27.56,14.9
2022-03-16 16:00:00,1.73,12.1,57.0,99.0,19.86,708.6,20.0,4.7,0.61,28.23,12.9
2022-03-16 17:00:00,1.72,12.7,55.0,81.0,24.05,708.2,19.0,4.6,0.3,28.17,15.4
2022-03-16 18:00:00,1.74,14.2,53.0,87.0,20.1,707.8,20.0,4.8,0.15,27.62,16.0
2022-03-16 19:00:00,1.8,17.8,48.0,91.0,17.67,707.7,21.0,4.9,0.03,26.83,13.7
2022-03-16 20:00:00,1.78,17.5,43.0,74.0,16.86,707.8,22.0,4.7,0.0,25.61,14.0
2022-03-16 21:00:00,1.71,12.9,41.0,100.0,13.67,708.3,29.0,4.4,0.0,22.82,14.9
2022-03-16 22:00:00,1.74,15.3,37.0,83.0,13.01,708.5,32.0,4.6,0.0,21.52,11.2
2022-03-16 23:00:00,1.75,16.3,34.0,63.0,13.2,708.3,35.0,4.6,0.0,20.55,8.5
2022-03-17 00:00:00,1.78,25.1,24.0,56.0,15.08,708.0,37.0,5.9,0.0,19.81,7.1
2022-03-17 01:00:00,1.8,33.6,16.0,66.0,19.0,707.9,40.0,8.8,0.0,18.56,4.8
2022-03-17 02:00:00,1.79,28.4,16.0,74.0,19.13,707.3,43.0,6.9,0.0,17.48,2.7
2022-03-17 03:00:00,1.81,26.1,16.0,68.0,21.69,706.7,46.0,5.9,0.0,16.65,2.4
2022-03-17 04:00:00,1.85,30.8,10.0,71.0,24.07,706.1,49.0,5.6,0.0,15.91,2.0
2022-03-17 05:00:00,1.87,38.7,4.0,74.0,25.35,705.7,51.0,5.5,0.0,15.37,1.9
2022-03-17 06:00:00,1.96,48.4,3.0,73.0,40.26,705.5,50.0,7.5,0.0,15.46,2.9
2022-03-17 07:00:00,2.05,55.9,3.0,153.0,42.07,705.7,50.0,8.5,0.0,15.3,3.8
2022-03-17 08:00:00,2.18,65.0,7.0,155.0,56.55,706.0,40.0,19.2,0.08,17.67,7.2
2022-03-17 09:00:00,2.61,102.6,10.0,162.0,67.15,706.3,30.0,18.2,0.28,21.98,5.1
2022-03-17 10:00:00,2.24,69.1,27.0,205.0,39.23,706.4,14.0,10.6,0.32,28.08,9.2
2022-03-17 11:00:00,1.54,11.9,49.0,152.0,11.34,706.5,3.0,4.3,0.16,31.65,11.7
2022-03-17 12:00:00,1.55,12.5,49.0,101.0,12.88,706.1,2.0,4.3,0.83,32.18,16.9
2022-03-17 13:00:00,1.54,11.5,50.0,138.0,11.94,705.4,2.0,4.2,0.89,32.91,18.9
2022-03-17 14:00:00,1.52,11.5,51.0,127.0,10.98,704.6,1.0,4.1,0.89,33.68,20.8
2022-03-17 15:00:00,1.5,10.7,52.0,126.0,9.39,704.0,1.0,4.0,0.82,34.21,20.8
2022-03-17 16:00:00,1.52,11.9,50.0,107.0,7.94,703.5,1.0,4.0,0.68,34.7,18.4
2022-03-17 17:00:00,1.58,13.7,49.0,74.0,7.54,703.4,1.0,3.9,0.4,35.23,13.6
2022-03-17 18:00:00,1.57,14.6,46.0,57.0,7.41,703.7,1.0,4.1,0.11,35.28,11.2
2022-03-17 19:00:00,1.55,15.1,44.0,51.0,6.38,704.4,1.0,4.2,0.02,33.58,8.8
2022-03-17 20:00:00,2.24,69.7,9.0,49.0,17.73,705.5,7.0,5.5,0.0,30.58,4.9
2022-03-17 21:00:00,2.49,88.7,4.0,78.0,24.88,706.3,12.0,8.5,0.0,28.51,4.6
2022-03-17 22:00:00,2.44,74.3,3.0,87.0,22.14,706.9,13.0,6.4,0.0,27.02,4.5
2022-03-17 23:00:00,2.57,80.5,4.0,76.0,27.69,707.5,18.0,6.1,0.0,25.63,4.0
2022-03-18 00:00:00,2.22,55.9,5.0,82.0,22.62,707.7,19.0,5.5,0.0,24.75,3.7
